home_name,home_q1,home_q2,home_q3,home_q4,home_final,away_name,away_q1,away_q2,away_q3,away_q4,away_final,year,week
Minnesota,10,10,3,0,23,Seattle,7,14,3,3,27,2004,14
Denver,0,14,3,3,20,Miami,7,7,3,0,17,2004,14
Pittsburgh,3,0,0,14,17,N.Y. Jets,0,0,3,3,6,2004,14
Carolina,14,6,0,0,20,St. Louis,7,0,0,0,7,2004,14
Green Bay,0,0,10,6,16,Detroit,3,10,0,0,13,2004,14
San Diego,0,14,7,10,31,Tampa Bay,0,7,7,10,24,2004,14
Arizona,0,3,7,18,28,San Francisco,7,14,7,0,31,2004,14
Washington,7,0,0,7,14,Philadelphia,7,0,10,0,17,2004,14
Tennessee,7,14,7,10,38,Kansas City,0,14,14,21,49,2004,14
N.Y. Giants,14,0,10,6,30,Pittsburgh,10,10,3,10,33,2004,15
San Francisco,7,2,0,7,16,Washington,7,16,3,0,26,2004,15
Atlanta,7,3,14,7,34,Carolina,0,10,0,21,31,2004,15
Cincinnati,7,3,0,7,17,Buffalo,14,13,0,6,33,2004,15
Chicago,0,0,2,3,5,Houston,0,7,0,17,24,2004,15
Kansas City,14,14,7,10,45,Denver,7,3,0,7,17,2004,15
Detroit,3,10,0,14,27,Minnesota,7,7,0,14,28,2004,15
N.Y. Jets,3,21,6,7,37,Seattle,7,7,0,0,14,2004,15
Philadelphia,0,6,0,6,12,Dallas,0,7,0,0,7,2004,15
Cleveland,0,0,0,0,0,San Diego,7,7,7,0,21,2004,15
Arizona,10,7,7,7,31,St. Louis,0,7,0,0,7,2004,15
Tampa Bay,7,0,7,3,17,New Orleans,7,0,0,14,21,2004,15
Green Bay,0,10,7,8,25,Jacksonville,7,7,7,7,28,2004,15
Oakland,14,7,14,5,40,Tennessee,7,14,0,14,35,2004,15
Indianapolis,3,3,14,0,20,Baltimore,0,3,0,7,10,2004,15
Miami,7,3,7,12,29,New England,7,7,7,7,28,2004,15
Minnesota,0,21,0,10,31,Green Bay,0,17,7,10,34,2004,16
Kansas City,7,14,0,10,31,Oakland,7,14,3,6,30,2004,16
Tennessee,10,6,0,0,16,Denver,17,7,3,10,37,2004,16
Cincinnati,7,3,7,6,23,N.Y. Giants,0,13,3,6,22,2004,16
Detroit,3,13,0,3,19,Chicago,0,0,6,7,13,2004,16
Jacksonville,0,0,0,0,0,Houston,7,7,0,7,21,2004,16
Indianapolis,0,9,7,15,34,San Diego,7,10,7,7,31,2004,16
New Orleans,5,7,14,0,26,Atlanta,0,6,7,0,13,2004,16
Pittsburgh,7,3,7,3,20,Baltimore,7,0,0,0,7,2004,16
San Francisco,0,0,0,7,7,Buffalo,0,17,10,14,41,2004,16
N.Y. Jets,0,0,0,7,7,New England,0,13,3,7,23,2004,16
Tampa Bay,7,0,7,6,20,Carolina,7,10,7,13,37,2004,16
Dallas,0,6,0,7,13,Washington,3,0,0,7,10,2004,16
Seattle,0,10,7,7,24,Arizona,7,0,0,14,21,2004,16
Miami,7,0,0,3,10,Cleveland,7,0,0,0,7,2004,16
St. Louis,7,3,7,3,20,Philadelphia,7,0,0,0,7,2004,16
Baltimore,7,13,10,0,30,Miami,7,0,14,2,23,2004,17
Philadelphia,0,3,0,7,10,Cincinnati,0,17,14,7,38,2004,17
Houston,7,0,0,7,14,Cleveland,3,6,7,6,22,2004,17
Chicago,7,0,7,0,14,Green Bay,7,21,3,0,31,2004,17
New England,0,7,7,7,21,San Francisco,7,0,0,0,7,2004,17
Carolina,3,0,7,8,18,New Orleans,7,7,7,0,21,2004,17
Buffalo,7,3,7,7,24,Pittsburgh,10,6,0,13,29,2004,17
St. Louis,0,14,7,8,32,N.Y. Jets,3,7,16,3,29,2004,17
Tennessee,7,7,7,3,24,Detroit,3,7,3,6,19,2004,17
Washington,7,7,0,7,21,Minnesota,0,3,7,8,18,2004,17
Arizona,3,3,0,6,12,Tampa Bay,0,0,7,0,7,2004,17
Seattle,7,7,7,7,28,Atlanta,7,10,0,9,26,2004,17
Denver,7,13,10,3,33,Indianapolis,7,7,0,0,14,2004,17
Oakland,3,3,0,0,6,Jacksonville,0,3,10,0,13,2004,17
San Diego,3,14,0,7,24,Kansas City,0,3,0,14,17,2004,17
N.Y. Giants,0,7,0,21,28,Dallas,3,6,7,8,24,2004,17
New England,10,7,6,7,30,Oakland,7,7,0,6,20,2005,1
Buffalo,6,13,0,3,22,Houston,0,7,0,0,7,2005,1
Cleveland,3,7,0,3,13,Cincinnati,0,17,10,0,27,2005,1
Jacksonville,6,7,7,6,26,Seattle,0,14,0,0,14,2005,1
Kansas City,14,3,3,7,27,N.Y. Jets,0,0,0,7,7,2005,1
Miami,3,3,7,21,34,Denver,0,3,0,7,10,2005,1
Carolina,7,0,7,6,20,New Orleans,7,7,3,6,23,2005,1
Pittsburgh,7,13,14,0,34,Tennessee,7,0,0,0,7,2005,1
Minnesota,7,0,3,3,13,Tampa Bay,0,17,0,7,24,2005,1
Washington,0,6,3,0,9,Chicago,0,0,7,0,7,2005,1
San Diego,7,7,10,0,24,Dallas,0,14,7,7,28,2005,1
Detroit,7,0,3,7,17,Green Bay,0,3,0,0,3,2005,1
N.Y. Giants,7,0,21,14,42,Arizona,0,13,6,0,19,2005,1
San Francisco,0,21,7,0,28,St. Louis,3,6,3,13,25,2005,1
Baltimore,0,0,0,7,7,Indianapolis,0,3,14,7,24,2005,1
Atlanta,14,0,0,0,14,Philadelphia,0,7,0,3,10,2005,1
Carolina,7,10,3,7,27,New England,7,0,10,0,17,2005,2
Chicago,10,21,0,7,38,Detroit,6,0,0,0,6,2005,2
Cincinnati,14,13,7,3,37,Minnesota,0,0,0,8,8,2005,2
Indianapolis,0,0,0,10,10,Jacksonville,0,0,3,0,3,2005,2
Philadelphia,14,14,7,7,42,San Francisco,0,0,3,0,3,2005,2
Houston,0,0,7,0,7,Pittsburgh,10,10,7,0,27,2005,2
Tampa Bay,0,9,7,3,19,Buffalo,0,3,0,0,3,2005,2
Tennessee,7,6,3,9,25,Baltimore,0,0,3,7,10,2005,2
Seattle,0,21,0,0,21,Atlanta,0,0,10,8,18,2005,2
Arizona,3,3,3,3,12,St. Louis,7,3,7,0,17,2005,2
Green Bay,7,0,0,17,24,Cleveland,7,6,6,7,26,2005,2
Denver,3,0,7,10,20,San Diego,0,14,0,3,17,2005,2
N.Y. Jets,7,3,0,7,17,Miami,0,0,0,7,7,2005,2
Oakland,0,10,7,0,17,Kansas City,7,10,3,3,23,2005,2
New Orleans,0,10,0,0,10,N.Y. Giants,14,7,3,3,27,2005,2
Dallas,0,3,7,3,13,Washington,0,0,0,14,14,2005,2
Dallas,0,3,7,3,13,Washington,0,0,0,14,14,2005,3
Dallas,0,3,7,3,13,Washington,0,0,0,14,14,2005,4
Dallas,0,3,7,3,13,Washington,0,0,0,14,14,2005,5
Dallas,0,3,7,3,13,Washington,0,0,0,14,14,2005,6
Dallas,0,3,7,3,13,Washington,0,0,0,14,14,2005,7
Dallas,0,3,7,3,13,Washington,0,0,0,14,14,2005,8
Dallas,0,3,7,3,13,Washington,0,0,0,14,14,2005,9
Dallas,0,3,7,3,13,Washington,0,0,0,14,14,2005,10
St. Louis,3,7,7,11,28,Arizona,3,10,3,22,38,2005,11
Baltimore,0,13,0,0,16,Pittsburgh,0,6,0,7,13,2005,11
Chicago,10,3,0,0,13,Carolina,0,0,0,3,3,2005,11
Cleveland,9,3,10,0,22,Miami,0,0,0,0,0,2005,11
Dallas,7,6,7,0,20,Detroit,0,7,0,0,7,2005,11
Tennessee,0,14,7,7,28,Jacksonville,0,7,14,10,31,2005,11
New England,7,7,7,3,24,New Orleans,0,7,0,10,17,2005,11
N.Y. Giants,0,10,3,14,27,Philadelphia,0,0,10,7,17,2005,11
Washington,7,6,0,0,13,Oakland,3,0,7,6,16,2005,11
Atlanta,0,10,7,10,27,Tampa Bay,10,3,7,10,30,2005,11
San Francisco,3,6,3,13,25,Seattle,3,14,10,0,27,2005,11
Denver,7,10,0,10,27,N.Y. Jets,0,0,0,0,0,2005,11
Cincinnati,10,17,7,3,37,Indianapolis,14,21,7,3,45,2005,11
San Diego,14,21,3,10,48,Buffalo,3,7,0,0,10,2005,11
Houston,7,0,10,0,17,Kansas City,10,21,0,14,45,2005,11
Green Bay,7,7,0,3,17,Minnesota,0,7,7,6,20,2005,11
Detroit,0,0,0,7,7,Atlanta,10,7,10,0,27,2005,12
Dallas,7,7,0,7,21,Denver,7,7,7,0,24,2005,12
Buffalo,0,6,0,3,9,Carolina,0,3,3,7,13,2005,12
Tampa Bay,3,0,0,7,10,Chicago,7,3,3,0,13,2005,12
Cincinnati,3,14,17,8,42,Baltimore,0,0,14,15,29,2005,12
Kansas City,7,12,7,0,26,New England,0,3,7,6,16,2005,12
Minnesota,3,7,7,7,24,Cleveland,0,3,3,6,12,2005,12
Washington,3,7,7,0,17,San Diego,0,7,0,10,23,2005,12
Houston,7,17,0,3,27,St. Louis,0,3,7,17,33,2005,12
Tennessee,3,6,21,3,33,San Francisco,0,14,0,8,22,2005,12
Arizona,0,0,3,14,17,Jacksonville,7,3,7,7,24,2005,12
Oakland,0,7,7,7,21,Miami,7,7,9,10,33,2005,12
Philadelphia,10,0,3,6,19,Green Bay,7,7,0,0,14,2005,12
Seattle,7,0,7,7,24,N.Y. Giants,0,10,3,8,21,2005,12
N.Y. Jets,3,6,7,3,19,New Orleans,0,14,0,7,21,2005,12
Indianapolis,10,6,7,3,26,Pittsburgh,7,0,0,0,7,2005,12
Baltimore,0,7,0,9,16,Houston,3,3,0,9,15,2005,13
Carolina,7,7,0,10,24,Atlanta,3,3,0,0,6,2005,13
Chicago,0,9,0,10,19,Green Bay,0,7,0,0,7,2005,13
Pittsburgh,14,3,7,7,31,Cincinnati,7,14,10,7,38,2005,13
Indianapolis,7,7,14,7,35,Tennessee,0,3,0,0,3,2005,13
Cleveland,0,14,0,0,14,Jacksonville,3,0,17,0,20,2005,13
Miami,0,3,0,21,24,Buffalo,21,0,2,0,23,2005,13
Detroit,3,3,3,7,16,Minnesota,7,7,7,0,21,2005,13
N.Y. Giants,0,10,7,0,17,Dallas,0,0,10,0,10,2005,13
New Orleans,0,3,0,0,3,Tampa Bay,0,7,0,3,10,2005,13
San Francisco,0,7,3,0,10,Arizona,3,0,6,8,17,2005,13
St. Louis,0,7,0,2,9,Washington,7,3,0,14,24,2005,13
Kansas City,7,14,3,7,31,Denver,7,14,3,3,27,2005,13
New England,0,6,7,3,16,N.Y. Jets,0,3,0,0,3,2005,13
San Diego,3,14,7,10,34,Oakland,3,7,0,0,10,2005,13
Philadelphia,0,0,0,0,0,Seattle,14,21,7,0,42,2005,13
Cincinnati,7,6,7,3,23,Cleveland,7,7,3,3,20,2005,14
Jacksonville,0,3,0,15,18,Indianapolis,7,10,6,3,26,2005,14
Minnesota,7,6,14,0,27,St. Louis,0,6,7,0,13,2005,14
Buffalo,0,0,0,7,7,New England,7,7,7,14,35,2005,14
N.Y. Jets,3,3,6,14,26,Oakland,0,3,0,7,10,2005,14
Pittsburgh,7,7,7,0,21,Chicago,3,0,0,6,9,2005,14
Carolina,0,0,3,7,10,Tampa Bay,7,3,3,7,20,2005,14
Tennessee,0,3,7,3,13,Houston,3,7,0,0,10,2005,14
Philadelphia,7,10,0,6,23,N.Y. Giants,7,10,3,3,26,2005,14
Seattle,7,17,14,3,41,San Francisco,3,0,0,0,3,2005,14
Arizona,0,10,3,0,13,Washington,0,3,14,0,17,2005,14
Dallas,0,17,0,14,31,Kansas City,7,7,7,7,28,2005,14
Denver,3,3,6,0,12,Baltimore,3,0,0,7,10,2005,14
San Diego,7,0,0,14,21,Miami,0,3,17,3,23,2005,14
Green Bay,3,7,0,3,16,Detroit,13,0,0,0,13,2005,14
Atlanta,7,14,9,6,36,New Orleans,3,14,0,0,17,2005,14
New England,7,14,0,7,28,Tampa Bay,0,0,0,0,0,2005,15
N.Y. Giants,0,10,3,14,27,Kansas City,0,3,7,7,17,2005,15
Buffalo,7,0,3,7,17,Denver,0,7,14,7,28,2005,15
New Orleans,7,0,0,3,10,Carolina,7,10,7,3,27,2005,15
Houston,0,24,3,3,30,Arizona,3,7,0,9,19,2005,15
Jacksonville,0,7,0,3,10,San Francisco,3,3,0,3,9,2005,15
Miami,7,3,0,14,24,N.Y. Jets,0,10,7,3,20,2005,15
St. Louis,3,10,3,0,16,Philadelphia,7,0,3,7,17,2005,15
Minnesota,3,0,0,0,3,Pittsburgh,3,7,6,2,18,2005,15
Indianapolis,0,0,17,0,17,San Diego,10,3,3,10,26,2005,15
Tennessee,0,14,10,0,24,Seattle,14,0,7,7,28,2005,15
Detroit,0,7,3,7,17,Cincinnati,17,7,7,10,41,2005,15
Oakland,0,7,0,0,7,Cleveland,0,3,3,3,9,2005,15
Washington,7,21,7,0,35,Dallas,0,0,0,7,7,2005,15
Chicago,0,6,10,0,16,Atlanta,0,3,0,0,3,2005,15
Baltimore,14,10,10,14,48,Green Bay,3,0,0,0,3,2005,15
Cincinnati,0,14,10,3,27,Buffalo,6,7,7,17,37,2005,16
Carolina,10,3,0,7,20,Dallas,7,3,7,7,24,2005,16
New Orleans,0,3,6,3,12,Detroit,0,7,0,6,13,2005,16
Houston,3,10,0,7,20,Jacksonville,7,3,7,21,38,2005,16
Kansas City,7,13,0,0,20,San Diego,7,0,0,0,7,2005,16
Miami,0,17,0,7,24,Tennessee,3,0,0,7,10,2005,16
Cleveland,0,0,0,0,0,Pittsburgh,14,6,14,7,41,2005,16
St. Louis,3,17,0,0,20,San Francisco,7,10,0,7,24,2005,16
Tampa Bay,7,7,0,10,27,Atlanta,7,10,0,7,24,2005,16
Washington,14,7,7,7,35,N.Y. Giants,10,7,3,0,20,2005,16
Arizona,6,7,7,7,27,Philadelphia,0,7,0,14,21,2005,16
Denver,10,6,6,0,22,Oakland,0,0,0,3,3,2005,16
Seattle,7,7,7,7,28,Indianapolis,3,3,0,7,13,2005,16
Green Bay,0,7,0,10,17,Chicago,7,7,10,0,24,2005,16
Baltimore,7,3,7,13,30,Minnesota,7,7,6,3,23,2005,16
N.Y. Jets,7,0,0,14,21,New England,7,14,7,3,31,2005,16
San Diego,0,7,0,0,7,Denver,0,14,2,7,23,2005,17
Oakland,7,7,7,0,21,N.Y. Giants,7,13,7,3,30,2005,17
Atlanta,3,0,0,8,11,Carolina,14,13,10,7,44,2005,17
Cleveland,0,6,14,0,20,Baltimore,0,13,3,0,16,2005,17
Green Bay,6,7,7,3,23,Seattle,0,7,7,3,17,2005,17
Indianapolis,7,3,7,0,17,Arizona,0,3,7,3,13,2005,17
Kansas City,3,17,10,7,37,Cincinnati,3,0,0,0,3,2005,17
New England,7,3,3,13,26,Miami,7,6,5,10,28,2005,17
N.Y. Jets,3,14,3,10,30,Buffalo,3,10,10,3,26,2005,17
Pittsburgh,14,7,14,0,35,Detroit,14,0,7,0,21,2005,17
Tampa Bay,7,10,0,10,27,New Orleans,0,10,0,3,13,2005,17
Jacksonville,17,10,13,0,40,Tennessee,0,0,0,13,13,2005,17
San Francisco,0,7,10,0,20,Houston,10,0,7,0,17,2005,17
Minnesota,0,17,7,10,34,Chicago,3,0,0,7,10,2005,17
Philadelphia,10,7,3,0,20,Washington,7,3,7,14,31,2005,17
Dallas,7,3,0,0,10,St. Louis,0,10,0,10,20,2005,17
Pittsburgh,0,14,0,14,28,Miami,0,10,7,0,17,2006,1
Carolina,3,0,3,0,6,Atlanta,3,10,7,0,20,2006,1
Tampa Bay,0,0,0,0,0,Baltimore,7,10,3,7,27,2006,1
Kansas City,3,0,0,7,10,Cincinnati,0,17,0,6,23,2006,1
New England,7,0,7,5,19,Buffalo,10,7,0,0,17,2006,1
Cleveland,0,0,7,7,14,New Orleans,3,6,7,3,19,2006,1
Tennessee,0,0,0,16,16,N.Y. Jets,0,13,3,7,23,2006,1
Houston,7,3,0,0,10,Philadelphia,0,14,7,3,24,2006,1
Detroit,3,0,0,3,6,Seattle,0,6,0,3,9,2006,1
St. Louis,3,9,3,3,18,Denver,0,7,0,3,10,2006,1
Arizona,21,3,7,3,34,San Francisco,7,7,7,6,27,2006,1
Green Bay,0,0,0,0,0,Chicago,7,9,3,7,26,2006,1
Jacksonville,0,10,0,14,24,Dallas,10,0,0,7,17,2006,1
N.Y. Giants,0,7,7,7,21,Indianapolis,3,13,0,10,26,2006,1
Washington,3,10,3,0,16,Minnesota,6,3,7,3,19,2006,1
Oakland,0,0,0,0,0,San Diego,3,10,0,14,27,2006,1
Atlanta,7,7,0,0,14,Tampa Bay,0,3,0,0,3,2006,2
Baltimore,9,7,2,10,28,Oakland,0,3,0,3,6,2006,2
Miami,0,0,0,6,6,Buffalo,3,0,13,0,16,2006,2
Chicago,10,14,7,3,34,Detroit,0,0,7,0,7,2006,2
Cincinnati,14,3,0,17,34,Cleveland,3,0,0,14,17,2006,2
Indianapolis,14,6,10,13,43,Houston,0,3,0,21,24,2006,2
Minnesota,3,3,0,7,16,Carolina,0,10,3,0,13,2006,2
Green Bay,13,0,0,14,27,New Orleans,0,14,6,14,34,2006,2
Philadelphia,7,10,7,0,24,N.Y. Giants,7,0,0,17,30,2006,2
San Francisco,3,0,14,3,20,St. Louis,0,10,0,3,13,2006,2
Seattle,14,0,0,7,21,Arizona,0,0,3,7,10,2006,2
Denver,0,0,3,3,9,Kansas City,0,3,3,0,6,2006,2
N.Y. Jets,0,0,14,3,17,New England,7,10,7,0,24,2006,2
San Diego,3,17,6,14,40,Tennessee,0,0,0,7,7,2006,2
Dallas,10,7,0,10,27,Washington,0,10,0,0,10,2006,2
Jacksonville,0,0,3,6,9,Pittsburgh,0,0,0,0,0,2006,2
Jacksonville,0,0,3,6,9,Pittsburgh,0,0,0,0,0,2006,3
Jacksonville,0,0,3,6,9,Pittsburgh,0,0,0,0,0,2006,4
Jacksonville,0,0,3,6,9,Pittsburgh,0,0,0,0,0,2006,5
Jacksonville,0,0,3,6,9,Pittsburgh,0,0,0,0,0,2006,6
Jacksonville,0,0,3,6,9,Pittsburgh,0,0,0,0,0,2006,7
Jacksonville,0,0,3,6,9,Pittsburgh,0,0,0,0,0,2006,8
Jacksonville,0,0,3,6,9,Pittsburgh,0,0,0,0,0,2006,9
Tennessee,12,14,0,0,26,Baltimore,7,10,0,10,27,2006,10
Atlanta,0,3,7,3,13,Cleveland,7,7,0,3,17,2006,10
Minnesota,0,14,0,3,17,Green Bay,10,7,3,3,23,2006,10
Jacksonville,0,3,0,7,10,Houston,10,0,3,0,13,2006,10
Indianapolis,0,10,7,0,17,Buffalo,3,7,3,3,16,2006,10
Miami,3,10,0,0,13,Kansas City,0,0,0,10,10,2006,10
New England,0,6,0,8,14,N.Y. Jets,0,7,3,7,17,2006,10
Philadelphia,10,7,10,0,27,Washington,0,3,0,0,3,2006,10
Cincinnati,21,7,10,3,41,San Diego,0,7,21,21,49,2006,10
Detroit,0,3,7,3,13,San Francisco,10,3,3,3,19,2006,10
Oakland,7,6,0,0,13,Denver,7,0,0,10,17,2006,10
Arizona,0,3,0,7,10,Dallas,3,10,7,7,27,2006,10
Pittsburgh,14,3,7,14,38,New Orleans,7,17,0,7,31,2006,10
Seattle,7,7,0,10,24,St. Louis,10,3,3,6,22,2006,10
N.Y. Giants,7,6,7,0,20,Chicago,3,7,14,14,38,2006,10
Carolina,0,0,17,7,24,Tampa Bay,7,0,0,3,10,2006,10
Baltimore,0,0,17,7,24,Atlanta,7,0,3,0,10,2006,11
Houston,7,7,7,0,21,Buffalo,14,3,0,7,24,2006,11
Carolina,0,10,3,2,15,St. Louis,0,0,0,0,0,2006,11
N.Y. Jets,0,0,0,0,0,Chicago,0,0,3,7,10,2006,11
New Orleans,7,0,0,9,16,Cincinnati,7,3,0,21,31,2006,11
Kansas City,7,0,3,7,17,Oakland,3,10,0,0,13,2006,11
Miami,0,10,0,14,24,Minnesota,7,0,3,10,20,2006,11
Green Bay,0,0,0,0,0,New England,7,14,7,7,35,2006,11
Cleveland,0,10,0,10,20,Pittsburgh,0,0,3,21,24,2006,11
Tampa Bay,3,0,7,10,20,Washington,3,0,7,7,17,2006,11
Philadelphia,3,3,0,7,13,Tennessee,7,3,14,7,31,2006,11
Arizona,0,10,7,0,17,Detroit,0,0,3,7,10,2006,11
San Francisco,3,17,0,0,20,Seattle,0,0,7,7,14,2006,11
Dallas,0,0,7,14,21,Indianapolis,0,7,7,0,14,2006,11
Denver,0,14,10,3,27,San Diego,7,0,14,14,35,2006,11
Jacksonville,3,7,6,10,26,N.Y. Giants,3,0,7,0,10,2006,11
Detroit,10,0,0,0,10,Miami,7,7,10,3,27,2006,12
Dallas,7,14,14,3,38,Tampa Bay,7,3,0,0,10,2006,12
Kansas City,3,7,3,6,19,Denver,0,3,7,0,10,2006,12
Baltimore,7,10,7,3,27,Pittsburgh,0,0,0,0,0,2006,12
Buffalo,7,10,7,3,27,Jacksonville,0,14,0,10,24,2006,12
Cleveland,0,0,0,0,0,Cincinnati,7,10,6,7,30,2006,12
Minnesota,7,7,10,7,31,Arizona,7,6,0,13,26,2006,12
Atlanta,3,3,7,0,13,New Orleans,14,7,0,10,31,2006,12
N.Y. Jets,3,6,14,3,26,Houston,0,3,0,8,11,2006,12
St. Louis,0,13,0,7,20,San Francisco,0,7,7,3,17,2006,12
Washington,0,3,7,7,17,Carolina,3,3,0,7,13,2006,12
San Diego,0,7,0,14,21,Oakland,0,7,7,0,14,2006,12
New England,0,10,0,7,17,Chicago,0,3,0,10,13,2006,12
Tennessee,0,0,0,24,24,N.Y. Giants,7,14,0,0,21,2006,12
Indianapolis,7,17,7,14,45,Philadelphia,0,7,7,7,21,2006,12
Seattle,3,9,7,15,34,Green Bay,7,7,7,3,24,2006,12
Cincinnati,0,6,7,0,13,Baltimore,0,0,0,7,7,2006,13
St. Louis,3,0,7,10,20,Arizona,7,10,7,10,34,2006,13
Washington,14,0,0,0,14,Atlanta,0,10,7,7,24,2006,13
Chicago,0,7,14,2,23,Minnesota,0,3,3,7,13,2006,13
Cleveland,7,7,0,14,31,Kansas City,0,14,7,7,28,2006,13
New England,3,10,0,15,28,Detroit,0,10,8,3,21,2006,13
New Orleans,0,14,10,10,34,San Francisco,3,0,7,0,10,2006,13
Green Bay,0,0,10,0,10,N.Y. Jets,10,21,0,7,38,2006,13
Buffalo,0,0,14,7,21,San Diego,10,7,0,7,24,2006,13
Tennessee,0,10,0,10,20,Indianapolis,7,7,0,3,17,2006,13
Oakland,0,14,0,0,14,Houston,7,0,7,9,23,2006,13
Miami,7,0,0,3,10,Jacksonville,3,14,0,7,24,2006,13
N.Y. Giants,7,0,3,10,20,Dallas,7,3,3,10,23,2006,13
Pittsburgh,7,3,0,10,20,Tampa Bay,0,0,0,3,3,2006,13
Denver,3,10,0,7,20,Seattle,0,7,0,16,23,2006,13
Philadelphia,0,7,7,13,27,Carolina,7,7,7,3,24,2006,13
Pittsburgh,7,3,14,3,27,Cleveland,0,0,0,7,7,2006,14
Tampa Bay,3,3,0,0,6,Atlanta,0,0,14,3,17,2006,14
Kansas City,0,0,3,7,10,Baltimore,3,3,7,7,20,2006,14
Cincinnati,14,0,13,0,27,Oakland,0,3,0,7,10,2006,14
Jacksonville,7,17,13,7,44,Indianapolis,3,7,0,7,17,2006,14
Miami,3,3,7,8,21,New England,0,0,0,0,0,2006,14
Detroit,0,10,3,7,20,Minnesota,14,6,3,7,30,2006,14
Carolina,0,10,0,3,13,N.Y. Giants,3,14,10,0,27,2006,14
Washington,3,3,10,3,19,Philadelphia,7,14,0,0,21,2006,14
Houston,0,7,7,6,20,Tennessee,3,3,7,7,26,2006,14
Arizona,14,3,0,10,27,Seattle,7,7,7,0,21,2006,14
San Francisco,3,3,7,6,19,Green Bay,7,10,7,6,30,2006,14
N.Y. Jets,7,6,0,0,13,Buffalo,7,14,7,3,31,2006,14
San Diego,14,14,0,20,48,Denver,0,3,17,0,20,2006,14
Dallas,7,0,10,0,17,New Orleans,0,21,21,0,42,2006,14
St. Louis,0,13,0,14,27,Chicago,0,14,14,14,42,2006,14
Seattle,7,0,0,7,14,San Francisco,0,3,0,21,24,2006,15
Atlanta,0,21,7,0,28,Dallas,7,14,10,7,38,2006,15
Baltimore,7,10,7,3,27,Cleveland,3,7,7,0,17,2006,15
Buffalo,0,7,7,7,21,Miami,0,0,0,0,0,2006,15
Chicago,7,14,3,7,34,Tampa Bay,0,3,7,21,31,2006,15
Green Bay,3,7,0,7,17,Detroit,3,0,3,3,9,2006,15
New England,17,10,7,6,40,Houston,0,0,7,0,7,2006,15
Minnesota,7,0,0,6,13,N.Y. Jets,7,16,3,0,26,2006,15
Carolina,0,3,0,0,3,Pittsburgh,0,17,10,10,37,2006,15
Tennessee,7,0,17,0,24,Jacksonville,7,3,0,7,17,2006,15
New Orleans,0,7,0,3,10,Washington,10,3,0,3,16,2006,15
Arizona,0,10,3,7,20,Denver,10,6,7,14,37,2006,15
N.Y. Giants,7,3,3,9,22,Philadelphia,7,7,0,22,36,2006,15
Oakland,0,0,0,0,0,St. Louis,0,6,7,7,20,2006,15
San Diego,7,7,0,6,20,Kansas City,0,3,3,3,9,2006,15
Indianapolis,3,14,14,3,34,Cincinnati,3,7,3,3,16,2006,15
Green Bay,3,3,0,3,9,Minnesota,0,0,7,0,7,2006,16
Oakland,3,3,3,0,9,Kansas City,10,7,0,3,20,2006,16
Pittsburgh,0,7,0,0,7,Baltimore,7,7,7,10,31,2006,16
Atlanta,3,0,0,0,3,Carolina,0,10,0,0,10,2006,16
Detroit,7,0,14,0,21,Chicago,3,14,0,9,26,2006,16
Houston,14,7,0,6,27,Indianapolis,7,7,3,7,24,2006,16
Jacksonville,0,7,7,7,21,New England,0,10,7,7,24,2006,16
N.Y. Giants,7,0,0,0,7,New Orleans,3,10,7,10,30,2006,16
St. Louis,0,14,14,3,37,Washington,7,14,7,3,31,2006,16
Cleveland,0,0,0,7,7,Tampa Bay,3,3,6,10,22,2006,16
Buffalo,10,9,10,0,29,Tennessee,7,13,0,10,30,2006,16
San Francisco,3,3,7,7,20,Arizona,10,10,0,6,26,2006,16
Denver,0,14,7,3,24,Cincinnati,7,10,0,6,23,2006,16
Seattle,0,0,7,10,17,San Diego,0,7,6,7,20,2006,16
Dallas,0,7,0,0,7,Philadelphia,7,6,3,7,23,2006,16
Miami,0,0,0,10,10,N.Y. Jets,0,0,3,10,13,2006,16
Washington,7,0,7,14,28,N.Y. Giants,3,17,7,7,34,2006,17
New Orleans,7,7,7,0,21,Carolina,7,7,14,3,31,2006,17
Dallas,0,14,10,7,31,Detroit,13,7,10,9,39,2006,17
Houston,0,0,14,0,14,Cleveland,0,3,0,3,6,2006,17
Kansas City,7,14,14,0,35,Jacksonville,0,10,14,6,30,2006,17
Tennessee,3,7,13,0,23,New England,9,10,7,14,40,2006,17
N.Y. Jets,7,3,3,10,23,Oakland,0,3,0,0,3,2006,17
Cincinnati,0,3,0,14,17,Pittsburgh,0,7,0,10,23,2006,17
Tampa Bay,0,7,0,0,7,Seattle,10,7,3,3,23,2006,17
Minnesota,7,0,0,14,21,St. Louis,10,14,10,7,41,2006,17
Baltimore,3,3,10,3,19,Buffalo,0,0,7,0,7,2006,17
Indianapolis,0,17,3,7,27,Miami,3,3,6,10,22,2006,17
Philadelphia,10,7,0,7,24,Atlanta,7,3,0,7,17,2006,17
San Diego,3,14,10,0,27,Arizona,7,0,3,10,20,2006,17
Denver,3,10,3,7,23,San Francisco,0,3,14,6,26,2006,17
Chicago,0,0,7,0,7,Green Bay,13,10,0,3,26,2006,17
Indianapolis,7,3,14,17,41,New Orleans,0,10,0,0,10,2007,1
St. Louis,7,3,3,0,13,Carolina,7,0,7,13,27,2007,1
Buffalo,7,0,7,0,14,Denver,3,3,6,3,15,2007,1
